商品ｺｰﾄﾞ,商品名,単位,種別,主仕入先ｺｰﾄﾞ,1
S711076I01430,BZG9875T 12-2232 ｸﾞﾚｰ K,ｋｇ,001,711076,1
S711076I01501,BZG9875W 10-8724 ﾊﾟｰﾙﾌﾞﾙｰ K,ｋｇ,001,711076,1
S711076I01601,FCP-770,ｋｇ,001,711076,1
S711076I01701,HZ065,ｋｇ,001,711076,1
S711076I01801,HZ082M,ｋｇ,001,711076,1
S711076I01901,X KBC8540N 38-3349 ﾍﾞｰｼﾞｭ X,ｋｇ,001,711076,1
S711076I02001,X KBC8941N 32-2503 ｸﾞﾚｰ K X,ｋｇ,001,711076,1
S711076I02101,KBV0625A 45-1235 ﾍﾞｰｼﾞｭ　K,ｋｇ,001,711076,1
S711076I02201,KBV9299N 32-2184 ｸﾞﾚｰ,ｋｇ,001,711076,1
S711076I02202,KBV9299N 92-0576(42-1813に変更)ｸﾞﾚｰ,ｋｇ,001,711076,1
S711076I02301,KBV9654N 31-1099 ｼﾛ　K,ｋｇ,001,711076,1
S711076I02401,LN-8082 12-0014 ｸﾛ　K,ｋｇ,001,711076,1
S711076I02402,LN-8082 22-1574 ｸﾞﾚｰ　K,ｋｇ,001,711076,1
S711076I02403,LN-8082 85-0558 ｼﾛ　K (使用しない),ｋｇ,001,711076,1
S711076I02404,LN-8082 88-0777 ﾁｬ　K,ｋｇ,001,711076,1
S711076I02405,LN-8083 18-2043 ﾁｬ　K,ｋｇ,001,711076,1
S711076I02501,NS-9696 12-2058 ｸﾞﾚｰ　K,ｋｇ,001,711076,1
S711076I02502,NS-9696 82-0635 ｸﾞﾚｰ　K,ｋｇ,001,711076,1
S711076I02601,PE用M/B 色番:2-21-11226 ﾌﾞﾙｰ,ＵＴ,001,711076,1
S711076I02602,PE用M/B 色番:3-14-5981 ｲｴﾛｰ,ＵＴ,001,711076,1
S711076I02603,PE用M/B 色番:3-17-K067 ﾋﾟﾝｸ,ＵＴ,001,711076,1
S711076I02604,PE用M/B 色番:3-18-3886 ﾚｯﾄﾞ,ＵＴ,001,711076,1
S711076I02605,PE用M/B 色番:3-22-14402 ｸﾞﾘｰﾝ,ＵＴ,001,711076,1
S711076I02606,PE用M/B 色番:3-23-5520 ﾍﾞｰｼﾞｭ,ＵＴ,001,711076,1
S711076I02701,POG-SCIN 黒 (PE用ﾏｽﾀｰﾊﾞｯﾁ) K,ｋｇ,001,711076,1
S711076I02702,POG-SCIN 黒MB F-40G (PE用ﾏｽﾀｰﾊﾞｯﾁ) K,ｋｇ,001,711076,1
S711076I02801,QCM230　K,ｋｇ,001,711076,1
S711076I02901,QS262D　K,ｋｇ,001,711076,1
S711076I03001,RE-3179 42-0147 ｸﾞﾚｰ K,ｋｇ,001,711076,1
S711076I03101,RE-3910 30-0045 ﾄｰﾒｰ(30-2069に変更),ｋｇ,001,711076,1
S711076I03201,S-3000R 赤外線透過ｸﾞﾚｰﾄﾞ K,ｋｇ,001,711076,1
S711076I03301,SRE DJD16 ｱｲﾎﾞﾘｰ　300kg以上 K,ｋｇ,001,711076,1
S711076I03401,TN-3352 12-0016 ｸﾛ　K,ｋｇ,001,711076,1
S711076I03501,TR-7069S 49-1143 ｸﾞﾚｰ　K,ｋｇ,001,711076,1
S711076I03502,TR-7069S 95-0342 ｱｲﾎﾞﾘｰ　K,ｋｇ,001,711076,1
S711076I03503,TR-7069S 98-0540 ﾁｬ　K,ｋｇ,001,711076,1
S711076I03601,TR-7376 42-0414 ｸﾛ　K,ｋｇ,001,711076,1
S711076I03701,XHE650N,ｋｇ,001,711076,1
S711076I03801,XHE740N,ｋｇ,001,711076,1
S711076I03901,XHE780N,ｋｇ,001,711076,1
S711076I04001,ｸﾗﾚ LA2250　K,ｋｇ,001,711076,1
S711076I04101,ｸﾗﾚ LA4285　K,ｋｇ,001,711076,1
S711076I04201,ｻﾝﾄﾌﾟﾚｰﾝ 201-55(300kg以上)　K,ｋｇ,001,711076,1
S711076I04301,ﾊﾟﾗﾍﾟｯﾄ SA1000-FR201(次回単価確認),ｋｇ,001,711076,1
S711076I04401,ﾊﾟﾗﾍﾟｯﾄ SA-CW001 K,ｋｇ,001,711076,1
S711116I00101,ﾘｹﾝﾃｰﾌﾟ 30x180x100,巻,001,711116,1
S712015D00101,100ﾏｽｶﾐｺﾝ四方引き ﾐﾙｸ紙 10x20x90 50ｹ,ヶ,001,712015,1
S712015D00201,PE袋 0.04x175x170※2021年～使用中止,,001,712015,1
S712015D00202,PE袋 0.04x130x170（10000枚～）,,001,712015,1
S712015D00301,PPﾊﾞﾝﾄﾞ　機械用HB-15.5 ﾄｳﾒｲ 2500M,巻,001,712015,1
S712015D00401,ｴｯｼﾞｸｯｼｮﾝ小BR用POSｼｰﾙ,枚,001,712015,1
S712015D00402,ｴｯｼﾞｸｯｼｮﾝ小CL用POSｼｰﾙ,枚,001,712015,1
S712015D00403,ｴｯｼﾞｸｯｼｮﾝ小用外箱473X183X287,枚,001,712015,1
S712015D00404,ｴｯｼﾞｸｯｼｮﾝ小用内箱458X158X77,枚,001,712015,1
S712015D00405,ｴｯｼﾞｸｯｼｮﾝ大BR用POSｼｰﾙ,枚,001,712015,1
S712015D00406,ｴｯｼﾞｸｯｼｮﾝ大CL用POSｼｰﾙ,枚,001,712015,1
S712015D00407,ｴｯｼﾞｸｯｼｮﾝ大用外箱,枚,001,712015,1
S712015D00408,ｴｯｼﾞｸｯｼｮﾝ大用内箱,枚,001,712015,1
S712015D00501,ｴｯｼﾞｸｯｼｮﾝ小CL用POSｼｰﾙ,枚,001,712015,1
S712015D00502,ｴﾋﾞｽ 両面ﾃｰﾌﾟ #703 5mmx50m巻(200),巻,001,712015,1
S712015D00601,ｴｯｼﾞｸｯｼｮﾝ小用外箱,枚,001,712015,1
S712015D00602,ｶﾈﾛﾝ表面保護ﾃｰﾌﾟDSP BE-619 730X100ｸﾘ,本,001,712015,1
S712015D00701,ｴｯｼﾞｸｯｼｮﾝ小用内箱,枚,001,712015,1
S712015D00702,ｻﾝﾌﾟﾙｹｰｽ1 外400x100x95 (ﾛｯﾄ200枚),枚,001,712015,1
S712015D00703,ｻﾝﾌﾟﾙｹｰｽ1 外400x100x95 (ﾛｯﾄ300枚),枚,001,712015,1
S712015D00801,ｴｯｼﾞｸｯｼｮﾝ大BR用POSｼｰﾙ,枚,001,712015,1
S712015D00901,ｴｯｼﾞｸｯｼｮﾝ大CL用POSｼｰﾙ,枚,001,712015,1
S712015D01001,ﾎﾞﾋﾞﾝ用外箱 内寸600x300xH455(ﾛｯﾄ10),枚,001,712015,1
S712015D01101,ｴｯｼﾞｸｯｼｮﾝ大用内箱,枚,001,712015,1
S712015D01103,ﾓｰﾙ材 ｴｯｼﾞﾎﾞｰﾄﾞ T3x30x30x2000（100本,本,001,712015,1
S712015D01104,ﾓｰﾙ材 ｴｯｼﾞﾎﾞｰﾄﾞ T3x30x30x2000(300本),本,001,712015,1
S712015D01105,ﾓｰﾙ材 組箱小-2E 26x205xH24(100枚),枚,001,712015,1
S712015D01106,ﾓｰﾙ材 組箱小-2E 26x205xH24(300枚),枚,001,712015,1
S712015D01107,ﾓｰﾙ材Sｺの字ﾊﾟｯﾄ65×(60x30x60)（50枚,枚,001,712015,1
S712015D01201,ｴﾋﾞｽ #703 12x50m(140),巻,001,712015,1
S712015D01301,✕巻込式ｹｰｽ K5 ｼﾝｸﾞﾙ 内寸950x240x50H,枚,001,712015,1
S712015D01401,巾木 Sｺの字ﾊﾟｯﾄ46x(60x30x60)（50枚）,枚,001,712015,1
S712015D01404,巾木 ｴｯｼﾞﾎﾞｰﾄﾞ T3x40x40x2000（100本,本,001,712015,1
S712015D01405,巾木 ｴｯｼﾞﾎﾞｰﾄﾞ T3x40x40x2000(300本),本,001,712015,1
S712015D01406,巾木 組箱小-1E 41x205xH18(100枚),枚,001,712015,1
S712015D01407,巾木 組箱小-1E 41x205xH18(300枚),枚,001,712015,1
S712015D01501,筋入りｸﾗﾌﾄ紙 400x100（1ﾛｯﾄ:13500枚,LOT,001,712015,1
S712015D01601,段ﾎﾞｰﾙｹｰｽ A式　ｼﾝｸﾞﾙ K5 217x207xH96,ヶ,001,712015,1
S712015D01602,ｻﾝﾌﾟﾙｹｰｽ1 外400x100x95 (ﾛｯﾄ200枚),枚,001,712015,1
S712015D01603,ｻﾝﾌﾟﾙｹｰｽ1 外400x100x95 (ﾛｯﾄ300枚),枚,001,712015,1
S712015D01701,ﾃﾗｵｶ 両面ﾃｰﾌﾟ #773 5x50m(50),巻,001,712015,1
S712015D01702,日東両面ﾃｰﾌﾟ TW-Y01 13mm x 50m(ﾛｯﾄ64,巻,001,712015,1
S712015D01703,日東両面ﾃｰﾌﾟ#501F 13mmx50m巻,巻,001,712015,1
S712015D01704,日東両面ﾃｰﾌﾟ＃512 7mmx50m巻(120),巻,001,712015,1
S712015D01705,両面ﾃｰﾌﾟDIC #8840ER 6mmx50M(160),巻,001,712015,1
S712015D01706,日東両面ﾃｰﾌﾟ TW-Y01 10mm x 50m(ﾛｯﾄ80,巻,001,712015,1
S712015D01801,ﾆﾁﾊﾞﾝ布ﾃｰﾌﾟ #102N 黄土 50x25m巻,巻,001,712015,1
S712015D01901,ﾎﾞﾋﾞﾝ用外箱 内寸600x300xH455(ﾛｯﾄ10),枚,001,712015,1
S712015D02001,ﾓｰﾙ材 W巻込ｹｰｽK5WF 65x30x2110（50枚,枚,001,712015,1
S712015D02002,ﾓｰﾙ材 W巻込ｹｰｽK5WF 65x30x2110 300枚,枚,001,712015,1
S712015D02301,巻込式ｹｰｽ K5 ｼﾝｸﾞﾙ 内寸950×200×50H,枚,001,712015,1
S712015D02501,巾木 W巻込ｹｰｽK5WF 46x48x2110（50枚）,枚,001,712015,1
S712015D02502,巾木 W巻込ｹｰｽK5WF 46x48x2110 300枚,枚,001,712015,1
S712015D02801,筋入りｸﾗﾌﾄ紙 400x100,LOT,001,712015,1
S712015D02901,段ﾎﾞｰﾙｹｰｽ A式　ｼﾝｸﾞﾙ K5 217x207xH96,ヶ,001,712015,1
S712015D03001,日東両面ﾃｰﾌﾟ #501F 10x50m(80),巻,001,712015,1
S712015D03101,日東両面ﾃｰﾌﾟ#501F 13mmx50m巻,巻,001,712015,1
S712015D03201,日東両面ﾃｰﾌﾟ＃512 7mmx50m巻(120),巻,001,712015,1
S712015D03301,両面ﾃｰﾌﾟDIC #8840ER 6mmx50M(160),巻,001,712015,1
S712015D03401,大日OPPﾃｰﾌﾟNo.123N70μ48×100m50巻入,巻,001,712015,1
S712015D03501,ﾘｹﾝﾗｯﾌﾟ 30x180 100M巻,巻,001,712015,1
S712015D03601,ﾀﾞｲｶﾗｯﾌﾟ KL 500巾×300M巻（6巻入,巻,001,712015,1
S712015D03701,PE袋　t=0.03㎜×幅75×1100（約910枚,枚,001,712015,1
S712015D03702,PE袋 0.05x65x860,枚,001,712015,1
S712015D03703,PE袋 0.05x65x430,枚,001,712015,1
S712015D03801,筋入りｸﾗﾌﾄ紙ｶｯﾄ 210ｘ2000,枚,001,712015,1
S712015D03802,筋入りｸﾗﾌﾄ紙ｶｯﾄ 200ｘ200,枚,001,712015,1
S712015D04101,ﾆﾁﾊﾞﾝ ﾊﾞｯｸｼｰﾗｰBS-2200,台,001,712015,1
S712015D04102,ﾊﾞｯｸｼｰﾘﾝｸﾞﾃｰﾌﾟ#430 9x35mｾﾛﾃｰﾌﾟ 黄色,巻,001,712015,1
S712015D04103,ホリコー　桃色番長　48㎜幅×25mﾋﾟﾝｸ,巻,001,712015,1
S712015D04111,セメダイン　スーパーXクリア　AX－041,本,001,712015,1
S712015I00101,日東 SPV-C-200 22x200m巻 透明 32巻,ヶ,001,712015,1
S712015I00102,日東 SPV-C-200 45x100m巻 28巻入り,ヶ,001,712015,1
S712015I00103,日東 SPV-C-200 45x200m巻 12巻入り,ヶ,001,712015,1
S712015I00104,日東 SPV-C-200 17x200m巻 ﾗｲﾄﾌﾞﾙｰ,ヶ,001,712015,1
S712015I00105,日東 SPV-C-200 35x200m巻 ﾗｲﾄﾌﾞﾙｰ,ヶ,001,712015,1
S712015I00201,巾木 ｴｯｼﾞﾎﾞｰﾄﾞ T3x40x40x2000（100本,本,001,712015,1
S712015K00101,使用ｼﾅｲ 段ﾎﾞｰﾙｾｯﾄ(ﾍｱﾊﾞﾝﾄﾞ)35ﾛｯﾄ,組,001,712015,1
S712015K00102,使用ｼﾅｲ PEｶﾞｾﾞｯﾄ袋（ﾍｱﾊﾞﾝﾄﾞ用,枚,001,712015,1
S712015K00103,使用ｼﾅｲ ﾍｱﾊﾞﾝﾄﾞ段ﾎﾞｰﾙ仕切りｾｯﾄ100ﾛｯﾄ,組,001,712015,1
S712015K00104,PEｶﾞｾﾞｯﾄ袋（ﾍｱﾊﾞﾝﾄﾞ)0.05x110/220x550,枚,001,712015,1
S712015K00105,ｹｰｽｾｯﾄ(ﾍｱﾊﾞﾝﾄﾞ)100ﾛｯﾄ 574*520*310,組,001,712015,1
S712015K00106,ｹｰｽｾｯﾄ(ﾍｱﾊﾞﾝﾄﾞ)50ﾛｯﾄ 段ﾎﾞｰﾙｹｰｽのみ,組,001,712015,1
S712025D00201,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK10P L=256_加工,,001,712025,1
S712025D00202,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK12P L=306_加工,,001,712025,1
S712025D00203,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK13P L=331_加工,,001,712025,1
S712025D00204,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK16P L=406_加工,,001,712025,1
S712025D00205,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK17P L=431_加工,,001,712025,1
S712025D00206,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK21P L=531_加工,,001,712025,1
S712025D00207,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK29P L=731_加工,,001,712025,1
S712025D00208,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK37P L=931_加工,,001,712025,1
S712025D00209,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK45P L=1131_加工,,001,712025,1
S712025D00210,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK4P L=106_加工,,001,712025,1
S712025D00211,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK6P L=156_加工,,001,712025,1
S712025D00212,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK8P L=206_加工,,001,712025,1
S712025D00213,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK9P L=231_加工,,001,712025,1
S712025D00214,2ﾚﾂSH12P L=109 加工,,001,712025,1
S712025D00215,2ﾚﾂSH24P L=211　加工,,001,712025,1
S712025D00216,2ﾚﾂSH36P L=313　加工,,001,712025,1
S712025D00217,2ﾚﾂSH48P L-415 加工,,001,712025,1
S712025D00218,2列ｶｰﾄﾞﾎﾙﾀﾞｰ16P L=406_加工,,001,712025,1
S712025D00219,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK10P L=256_加工,,001,712025,1
S712025D00220,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK12P L=306_加工,,001,712025,1
S712025D00221,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK14P L=356_加工,,001,712025,1
S712025D00222,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK2P L=56_加工,,001,712025,1
S712025D00223,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK3P L=81_加工,,001,712025,1
S712025D00224,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK4P L=106_加工,,001,712025,1
S712025D00225,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK6P L=156_加工,,001,712025,1
S712025D00226,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK8P L=206_加工,,001,712025,1
S712025D00227,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB10C L=346_加工,,001,712025,1
S712025D00228,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB12C L=414_加工,,001,712025,1
S712025D00229,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB14C L=482_加工,,001,712025,1
S712025D00230,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB3C L=108_加工,,001,712025,1
S712025D00231,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB6C L=210_加工,,001,712025,1
S712025D00232,ｶｰﾄﾞﾎﾙﾀﾞｰ貼り 加工,枚,001,712025,1
S712025D00301,600WD 外袋,,001,712025,1
S712025D00302,ﾎﾞﾃﾞ-ﾊﾞﾝﾄﾞ,,001,712025,1
S712025D00303,ﾎﾞﾃﾞ-ﾊﾞﾝﾄﾞ(熔着ﾉﾐ),,001,712025,1
S712025D00401,7色ﾘﾝｸﾞ,個,001,712025,1
S712025D00402,割ﾚﾊﾟｲﾌﾟ(滑ﾘ止PK)L=30袋詰3ｹ入,,001,712025,1
S712025D00403,割ﾚﾊﾟｲﾌﾟ(滑ﾘ止PK)L=40袋詰4ｹ入,,001,712025,1
S712025D00501,女性用PK(ﾋﾟﾝｸ),,001,712025,1
S712025D00502,男性用PK(ﾌﾞﾙｰ),,001,712025,1
S712025D00601,配線ｹｰﾌﾞﾙ干渉防止材(50ｹｲﾘ),,001,712025,1
S712025D00602,ﾌﾞﾚｰｽﾊﾟｯｷﾝ(共通),,001,712025,1
S712025D00611,ﾌﾞﾚｰｽPK(M18-M22),,001,712025,1
S712025D00701,ｸﾘﾇｷｻｯｼｽﾍﾟｰｻｰ,,001,712025,1
S712031I00101,E5000C(P)N 50m/巻 15mm幅のり付 Mﾃｰﾌﾟ,巻,001,712031,1
S712035K00101,KS-7U（ﾍﾞｰｼﾞｭ）HI(15kg/cs）,kg,001,712035,1
S712035K00203,KT-4RC（ﾍﾞｰｼﾞｭ）（15kg/cs）,kg,001,712035,1
S712035K00301,ｱｴﾛｼﾞﾙ R972,kg,001,712035,1
S712035K00401,KT-6RC（ﾍﾞｰｼﾞｭ）（15kg/cs）,kg,001,712035,1
S712035K00402,KT-6RC（ﾅﾁｭﾗﾙ）（15kg/cs）,kg,001,712035,1
S712035K00403,KT-6RC（ﾚｯﾄﾞ）（15kg/cs）,kg,001,712035,1
S712035K00501,KT-5RC（ﾅﾁｭﾗﾙ）（15kg/cs）,kg,001,712035,1
S712035K00601,KT-3RC（ﾅﾁｭﾗﾙ）（15kg/cs）,kg,001,712035,1
S712035K00602,KT-3RC（ﾋﾟﾝｸ）（15kg/cs）,kg,001,712035,1
S712035K00701,KT-1C（ﾅﾁｭﾗﾙ）（15kg/cs）,kg,001,712035,1
S712035K00801,KT-4R（ﾍﾞｰｼﾞｭ）（15kg/cs）,kg,001,712035,1
S712035K00901,KT-3R（ﾀﾞｰｸﾌﾞﾗｳﾝ）（15kg/cs）,kg,001,712035,1
S712035K01001,KT-6C（ﾌﾞﾗｳﾝ）（15kg/cs）,kg,001,712035,1
S712035K01101,KS-4.5U（ｵﾚﾝｼﾞ）（15kg/cs）,kg,001,712035,1
S712035K01201,KS-5U（ﾋﾟﾝｸ）（15kg/cs）,kg,001,712035,1
S712035K01301,KT-4.5U（ｵﾚﾝｼﾞ）（15kg/cs）,kg,001,712035,1
S712035K01401,KT-7RU（ﾍﾞｰｼﾞｭ）（15kg/cs）,kg,001,712035,1
S712035K01501,KS-15U（ﾚｯﾄﾞ）（9kg/cs）,kg,001,712035,1
S712035K01601,SX-100（ヤスハラケミカル）,kg,001,712035,1
S712035K10001,KTﾌｨﾙﾑ幅1500×50m巻き（13μ）,m,001,712035,1
S712035K10002,KTﾌｨﾙﾑ幅1500×50m巻き（50μ）,m,001,712035,1
S714011D00101,制振ﾏｯﾄ抜 65x65,,001,714011,1
S714016I00101,放射線照射/売り先が決まっている場合,Tote,001,714016,1
S714036I00101,ｺﾝﾊﾟﾈ 12mm 3*6,枚,001,714036,1
S714036I00102,ﾗﾜﾝﾍﾞﾆﾔ 5.5㎜*910*1820,枚,001,714036,1
S714036I00103,ﾗﾜﾝ構造用合板 12h 3*6,枚,001,714036,1
S714036I00104,ｺﾝﾊﾟﾈ 1800mmx900mmx12mm,枚,001,714036,1
S714036I00201,角材 3650*40*60,本,001,714036,1
S714036I00301,松Ⅰ/Ⅱ 190*105*12,枚,001,714036,1
S714036I00302,松Ⅰ/Ⅱ 365*105*12,枚,001,714036,1
S714036I00303,松Ⅰ/Ⅱ 365*60*45,枚,001,714036,1
S714055D00101,ISO書類 ｱｽｶｰｺﾞﾑ硬度計用 3点ｾｯﾄ,式,001,714055,1
S714055D00102,検査費用 ｱｽｶｰｺﾞﾑ硬度計A型NO.157616,式,001,714055,1
S714081D00101,ｺﾆｼﾎﾞﾝﾄﾞﾃｰﾌﾟWF017 20mmx50m(60),巻,001,714081,1
S714116I00101,ﾃｻﾃｰﾌﾟ No.60980(18mm×100m) 134巻,巻,001,714116,1
S714116I00102,ﾃｻﾃｰﾌﾟ No.68614 38mm×50m(三洋ｽﾍﾟｰｻ),巻,001,714116,1
S720015D00101,SUS304 1.0t×12Φ×15p 60°ﾁﾄﾞﾘﾌﾁｱﾘ,枚,001,720015,1
S720015D00102,SUS304 2B1.0t×10角×15Pﾌﾁ有,枚,001,720015,1
S720045D00102,熱電対(J) F20-2000P,個,001,720045,1
S720045D00103,熱電対(J) F20-3000P,個,001,720045,1
S720045I00101,切粉ﾚｽ切断機用(ACT-50型) 切断刃,個,001,720045,1
S720045I00201,TAE-6Jﾎｯﾊﾟｰﾛｰﾀﾞｰ部品 蓋 上部ｴﾙﾎﾞｰ,個,001,720045,1
S720045I00301,熱電対(J)F20-2000P,個,001,720045,1
S720045I00401,ﾘﾝｸﾞﾋｰﾀｰ(ｼﾘﾝﾀﾞｰﾍｯﾄﾞ)押出機50mm用,個,001,720045,1
S720045I00501,ﾘﾝｸﾞﾋｰﾀｰ(ｱﾀﾞﾌﾟﾀｰ用)押出機50mm用,個,001,720045,1
S720046I00101,ｸﾚｵﾚｯｸｽ K4125,ｋｇ,001,720046,1
S720052I00101,LED先端ｷｬｯﾌﾟ(EPT90° 5t*15.6*25.8),個,001,720052,1
S720075D00101,ﾊﾞｰﾍﾞﾙ角ｶﾊﾞｰ10K,ｹ,001,720075,1
S720075D00102,ﾊﾞｰﾍﾞﾙ角ｶﾊﾞｰ12.5K,ｹ,001,720075,1
S720075D00103,ﾊﾞｰﾍﾞﾙ角ｶﾊﾞｰ15K,ｹ,001,720075,1
S720075D00104,ﾊﾞｰﾍﾞﾙ角ｶﾊﾞｰ20K,ｹ,001,720075,1
S720075D00105,ﾊﾞｰﾍﾞﾙ角ｶﾊﾞｰ5K,ｹ,001,720075,1
S720075D00106,ﾊﾞｰﾍﾞﾙ角ｶﾊﾞｰ7.5K,ｹ,001,720075,1
S720075D00107,ﾊﾞｰﾍﾞﾙ丸ｶﾊﾞｰ3K,ｹ,001,720075,1
S720075D00108,ﾊﾞｰﾍﾞﾙ丸ｶﾊﾞｰ5K,ｹ,001,720075,1
S720096I00101,A-2330-S02　S,ｋｇ,001,720096,1
S720096I00201,AFTJ61-T1 ﾌﾞﾗｳﾝ(艶消し) S,ｋｇ,001,720096,1
S720096I00301,EH551-S1 ﾌﾞﾗｯｸ　S,ｋｇ,001,720096,1
S720096I00302,EH591-N1 ｸﾞﾚｰ　S,ｋｇ,001,720096,1
S720096I00303,EH591-W1 ﾎﾜｲﾄ　S,ｋｇ,001,720096,1
S720096I00401,EK-7103 ﾌﾞﾗｯｸ　S,ｋｇ,001,720096,1
S720096I00501,GR1000B GF60 ﾊﾟﾗﾍﾟｯﾄ S,ｋｇ,001,720096,1
S720096I00601,MA-RM ES550 ﾌﾞﾗｳﾝ 31㎜押縁,ｋｇ,001,720096,1
S720096I00701,MA-RM SK190K-4 ﾌﾞﾗｯｸ 31㎜押縁,ｋｇ,001,720096,1
S720096I00801,MA-RM SKﾎﾜｲﾄ(ｱｸﾘﾙ),ｋｇ,001,720096,1
S720096I00901,MA-T SK450(B)ﾘｰｾﾝﾄｼﾙﾊﾞｰ　S,ｋｇ,001,720096,1
S720096I01001,OPM-9T1964 ﾌﾞﾗｳﾝ(ﾌﾞﾘｯｸﾚｯﾄﾞ) 31㎜押縁,ｋｇ,001,720096,1
S720096I01101,PVCｻｯｼ粉砕品,ｋｇ,001,720096,1
S720096I01201,SE4546-S1　S,ｋｇ,001,720096,1
S720096I01301,SE4546-W1　S,ｋｇ,001,720096,1
S720096I01401,ｸﾘｰﾐｰﾎﾜｲﾄ SE4528-W1,ｋｇ,001,720096,1
S720096I01501,ｸﾘｰﾐｰﾎﾜｲﾄ SE4529-T1,ｋｇ,001,720096,1
S720096I01601,ｻﾝﾄﾌﾟﾚｰﾝ 101-55　S,ｋｇ,001,720096,1
S720096I01701,ｼﾙﾊﾞｰｼｰﾄ(L-LDPEﾘﾆｱﾎﾟﾘ)0.05*1350*200m,巻,001,720096,1
S720096I01801,ﾌﾟﾛﾃｸﾄﾃｰﾌﾟ(養生ﾃｰﾌﾟ) 青 20mmx500m,巻,001,720096,1
S720096I01901,木目配合剤原料 ｳｫｰﾙﾅｯﾄ,ｋｇ,001,720096,1
S720096I01902,木目配合剤原料 ｸﾘｰﾐｰﾎﾜｲﾄ,ｋｇ,001,720096,1
S720096I01903,木目配合剤原料 ｼﾗｷ,ｋｇ,001,720096,1
S720096I01904,木目配合剤原料 ﾁｪﾘｰ,ｋｇ,001,720096,1
S720096I02001,木目原料 WE6352 B20UN1B ｳｫｰﾙﾅｯﾄ,ｋｇ,001,720096,1
S720096I02002,木目原料 HE9813 DB60UN1S ｳｫｰﾙﾅｯﾄ,ｋｇ,001,720096,1
S720096I02101,SE151W-W1　S,ｋｇ,001,720096,1
S720096I02201,SE4553-S1 ｽﾁｰﾙﾌﾞﾗｯｸ,ｋｇ,001,720096,1
S720096I02301,SE4585-N1 ｸﾞﾚｰ,ｋｇ,001,720096,1
S720146I00101,印紙代,,001,720146,1
S720146I00201,自賠責保険,,001,720146,1
S720146I00301,重量税,,001,720146,1
S720146I00401,法定24ヵ月点検,,001,720146,1
S720156B00101,菊水OPPﾃｰﾌﾟ 233M 茶,個,001,720156,1
S720156B00102,菊水OPPﾃｰﾌﾟ 233M 透明,個,001,720156,1
S720156B00103,ｾｷｽｲ No.882 茶,個,001,720156,1
S720156I00101,両面接着ﾃｰﾌﾟ 9mmx20㎜ No.500(ｼｬﾉﾝ),梱包,001,720156,1
S720156I00102,ﾃｻ製ﾃｰﾌﾟ No.60980(18mm×200m),巻,001,720156,1
S720156I00103,ﾃｻ両面ﾃｰﾌﾟ 38mm×50m(三洋ｽﾍﾟｰｻｰ用),個,001,720156,1
S720156I00104,日東 両面ﾃｰﾌﾟ 507 10mmx100m/60巻,巻,001,720156,1
S720156I00105,日東 両面ﾃｰﾌﾟNo.507 18mmx200m,巻,001,720156,1
S720156I00201,LDﾎﾟﾘﾁｭｰﾌﾞ 05*127*1000,巻,001,720156,1
S720156I00202,LDﾎﾟﾘﾁｭｰﾌﾞ005*60*500,巻,001,720156,1
S720156I00203,LD袋 90L用(透明)2cs～送料無し,枚,001,720156,1
S720156I00204,OPﾊﾟｯｸ三方袋 OP-9 280x420,袋,001,720156,1
S720156I00205,ﾎﾟﾘﾁｭｰﾌﾞ003*60*500,巻,001,720156,1
S720156I00206,真空袋 XT-2840 90μx280x400,枚,001,720156,1
S720156I00301,SPｸﾗﾌﾄﾃｰﾌﾟ 504NS,個,001,720156,1
S720156I00302,tesaOPP No.4260 透明,個,001,720156,1
S720156I00303,ｷｸｽｲ ﾊﾟｰﾙﾃｰﾌﾟ 茶 48*100,個,001,720156,1
S720156I00304,ﾄﾘｵｸﾗﾌﾄﾃｰﾌﾟ POS#7170 50x50,個,001,720156,1
